Date,Open,High,Low,Close,Adj Close,Volume
09/19/2023,4445.41,4449.85,4416.61,4443.95,4443.95,1816900000
09/18/2023,4445.13,4466.36,4442.11,4453.53,4453.53,2080480000
09/15/2023,4497.98,4497.98,4447.21,4450.32,4450.32,1607400000
09/14/2023,4487.78,4511.99,4478.69,4505.1,4505.1,2574800000
09/13/2023,4462.65,4479.39,4453.52,4467.44,4467.44,1843700000
09/12/2023,4473.27,4487.11,4456.83,4461.9,4461.9,2566500000
09/11/2023,4480.98,4490.77,4467.89,4487.46,4487.46,1736300000
09/08/2023,4451.3,4473.53,4448.38,4457.49,4457.49,2654100000
09/07/2023,4434.55,4457.81,4430.46,4451.14,4451.14,2248060000
09/06/2023,4490.35,4490.35,4442.38,4465.48,4465.48,2441020000
09/05/2023,4510.06,4514.29,4496.01,4496.83,4496.83,2775560000
09/01/2023,4530.6,4541.25,4501.35,4515.77,4515.77,2424700000
08/31/2023,4517.01,4532.26,4507.39,4507.66,4507.66,1796100000
08/30/2023,4500.34,4521.65,4493.59,4514.87,4514.87,1778650000
08/29/2023,4432.75,4500.14,4431.68,4497.63,4497.63,1826090000
08/28/2023,4426.03,4439.56,4414.98,4433.31,4433.31,2049360000
08/25/2023,4389.38,4418.46,4356.29,4405.71,4405.71,1672200000
08/24/2023,4455.16,4458.3,4375.55,4376.31,4376.31,1538100000
08/23/2023,4396.44,4443.18,4396.44,4436.01,4436.01,1425500000
08/22/2023,4415.33,4418.59,4382.77,4387.55,4387.55,1514100000
08/21/2023,4380.28,4407.55,4360.3,4399.77,4399.77,1490400000
08/18/2023,4344.88,4381.82,4335.31,4369.71,4369.71,1646700000
08/17/2023,4416.32,4421.17,4364.83,4370.36,4370.36,1294900000
08/16/2023,4433.79,4449.95,4403.55,4404.33,4404.33,1036500000
08/15/2023,4478.87,4478.87,4432.19,4437.86,4437.86,1297700000
08/14/2023,4458.13,4490.33,4453.44,4489.72,4489.72,1533800000
08/11/2023,4450.69,4476.23,4443.98,4464.05,4464.05,1505100000
08/10/2023,4487.16,4527.37,4457.92,4468.83,4468.83,1265300000
08/09/2023,4501.57,4502.44,4461.33,4467.71,4467.71,1299800000
08/08/2023,4498.03,4503.31,4464.39,4499.38,4499.38,1308500000
08/07/2023,4491.58,4519.84,4491.15,4518.44,4518.44,1353100000
08/04/2023,4513.96,4540.34,4474.55,4478.03,4478.03,1373000000
08/03/2023,4494.27,4519.49,4485.54,4501.89,4501.89,1071500000
08/02/2023,4550.93,4550.93,4505.75,4513.39,4513.39,1016900000
08/01/2023,4578.83,4584.62,4567.53,4576.73,4576.73,1307700000
07/31/2023,4584.82,4594.22,4573.14,4588.96,4588.96,1146600000
07/28/2023,4565.75,4590.16,4564.01,4582.23,4582.23,1271100000
07/27/2023,4598.26,4607.07,4528.56,4537.41,4537.41,929900000
07/26/2023,4558.96,4582.47,4547.58,4566.75,4566.75,1289800000
07/25/2023,4555.19,4580.62,4552.42,4567.46,4567.46,1372100000
07/24/2023,4543.39,4563.41,4541.29,4554.64,4554.64,1401300000
07/21/2023,4550.16,4555.0,4535.79,4536.34,4536.34,1184500000
07/20/2023,4554.38,4564.74,4527.56,4534.87,4534.87,1130600000
07/19/2023,4563.87,4578.43,4557.48,4565.72,4565.72,1186400000
07/18/2023,4521.78,4562.3,4514.59,4554.98,4554.98,846600000
07/17/2023,4508.86,4532.85,4504.9,4522.79,4522.79,1191600000
07/14/2023,4514.61,4527.76,4499.56,4505.42,4505.42,1271000000
07/13/2023,4491.5,4517.38,4489.36,4510.04,4510.04,1001400000
07/12/2023,4467.69,4488.34,4463.23,4472.16,4472.16,1448600000
07/11/2023,4415.55,4443.64,4408.46,4439.26,4439.26,1501000000
07/10/2023,4394.23,4412.6,4389.92,4409.53,4409.53,1524000000
07/07/2023,4404.54,4440.39,4397.4,4398.95,4398.95,1792800000
07/06/2023,4422.62,4422.62,4385.05,4411.59,4411.59,1381100000
07/05/2023,4442.04,4454.06,4436.61,4446.82,4446.82,1670240000
07/03/2023,4450.48,4456.46,4442.29,4455.59,4455.59,1651500000
06/30/2023,4422.44,4458.48,4422.44,4450.38,4450.38,1650000000
06/29/2023,4374.94,4398.39,4371.97,4396.44,4396.44,1507300000
06/28/2023,4367.48,4390.35,4360.22,4376.86,4376.86,1721870000
06/27/2023,4337.36,4384.42,4335.0,4378.41,4378.41,1780900000
06/26/2023,4344.84,4362.06,4328.08,4328.82,4328.82,1668900000
06/23/2023,4354.17,4366.55,4341.34,4348.33,4348.33,1674500000
06/22/2023,4355.4,4382.25,4351.82,4381.89,4381.89,1835930000
06/21/2023,4380.01,4386.22,4360.14,4365.69,4365.69,1576500000
06/20/2023,4396.11,4400.15,4367.19,4388.71,4388.71,1938430000
06/16/2023,4440.95,4448.47,4407.44,4409.59,4409.59,1885030000
06/15/2023,4365.33,4439.2,4362.6,4425.84,4425.84,2090230000
06/14/2023,4366.29,4391.82,4337.85,4372.59,4372.59,1854130000
06/13/2023,4352.61,4375.37,4349.31,4369.01,4369.01,1200300000
06/12/2023,4308.32,4340.13,4304.37,4338.93,4338.93,1956000000
06/09/2023,4304.88,4322.62,4291.7,4298.86,4298.86,1585000000
06/08/2023,4268.69,4298.01,4261.07,4293.93,4293.93,1780390000
06/07/2023,4285.47,4299.19,4263.96,4267.52,4267.52,1423100000
06/06/2023,4271.34,4288.33,4263.09,4283.85,4283.85,1447000000
06/05/2023,4282.99,4299.28,4266.82,4273.79,4273.79,1549200000
06/02/2023,4241.01,4290.67,4241.01,4282.37,4282.37,1593900000
06/01/2023,4183.03,4232.43,4171.64,4221.02,4221.02,1700570000
05/31/2023,4190.74,4195.44,4166.15,4179.83,4179.83,1340400000
05/30/2023,4226.71,4231.1,4192.18,4205.52,4205.52,1382600000
05/26/2023,4156.16,4212.87,4156.16,4205.45,4205.45,1529700000
05/25/2023,4155.71,4165.74,4129.73,4151.28,4151.28,1422300000
05/24/2023,4132.96,4132.96,4103.98,4115.24,4115.24,1641300000
05/23/2023,4176.8,4185.68,4142.54,4145.58,4145.58,1450400000
05/22/2023,4190.78,4209.22,4179.68,4192.63,4192.63,1645900000
05/19/2023,4204.15,4212.91,4180.2,4191.98,4191.98,1354100000
05/18/2023,4157.68,4202.2,4153.5,4198.05,4198.05,1674000000
05/17/2023,4122.85,4164.67,4113.62,4158.77,4158.77,1466900000
05/16/2023,4127.95,4135.54,4109.86,4109.9,4109.9,1446500000
05/15/2023,4126.65,4141.25,4110.27,4136.28,4136.28,1113000000
05/12/2023,4138.54,4143.74,4099.12,4124.08,4124.08,1377100000
05/11/2023,4132.24,4132.8,4109.29,4130.62,4130.62,1463400000
05/10/2023,4143.74,4154.28,4098.92,4137.64,4137.64,1519000000
05/09/2023,4124.25,4130.35,4116.65,4119.17,4119.17,1400100000
05/08/2023,4136.98,4142.3,4123.81,4138.12,4138.12,1282600000
05/05/2023,4084.73,4147.02,4084.73,4136.25,4136.25,1337400000
05/04/2023,4082.55,4082.61,4048.28,4061.22,4061.22,1517300000
05/03/2023,4122.25,4148.3,4088.86,4090.75,4090.75,2415100000
05/02/2023,4164.1,4164.1,4089.72,4119.58,4119.58,1626800000
05/01/2023,4166.79,4186.92,4164.12,4167.87,4167.87,1574000000
04/28/2023,4129.63,4170.06,4127.18,4169.48,4169.48,1543600000
04/27/2023,4075.29,4138.24,4075.29,4135.35,4135.35,1350300000
04/26/2023,4087.78,4089.67,4049.35,4055.99,4055.99,643460000
04/25/2023,4126.43,4126.43,4071.38,4071.63,4071.63,1612000000
04/24/2023,4132.07,4142.41,4117.77,4137.04,4137.04,1488400000
04/21/2023,4132.14,4138.02,4113.86,4133.52,4133.52,1588900000
04/20/2023,4130.48,4148.57,4114.57,4129.79,4129.79,1250200000
04/19/2023,4139.33,4162.57,4134.49,4154.52,4154.52,1241100000
04/18/2023,4164.26,4169.48,4140.36,4154.87,4154.87,1320800000
04/17/2023,4137.17,4151.72,4123.18,4151.32,4151.32,1286600000
04/14/2023,4140.11,4163.19,4113.2,4137.64,4137.64,1285100000
04/13/2023,4100.04,4150.26,4099.4,4146.22,4146.22,1255300000
04/12/2023,4121.72,4134.37,4086.94,4091.95,4091.95,1330800000
04/11/2023,4110.29,4124.26,4102.61,4108.94,4108.94,1271600000
04/10/2023,4085.2,4109.5,4072.55,4109.11,4109.11,1251800000
04/06/2023,4081.15,4107.32,4069.84,4105.02,4105.02,1446200000
04/05/2023,4094.5,4099.69,4072.56,4090.38,4090.38,1385900000
04/04/2023,4128.03,4133.13,4086.87,4100.6,4100.6,1782730000
04/03/2023,4102.2,4127.66,4098.79,4124.51,4124.51,1112100000
03/31/2023,4056.18,4110.75,4056.18,4109.31,4109.31,458310000
03/30/2023,4046.74,4057.85,4032.1,4050.83,4050.83,721100000
03/29/2023,3999.53,4030.59,3999.53,4027.81,4027.81,758400000
03/28/2023,3974.13,3979.2,3951.53,3971.27,3971.27,1057800000
03/27/2023,3982.93,4003.83,3970.49,3977.53,3977.53,1088500000
03/24/2023,3939.21,3972.74,3909.16,3970.99,3970.99,1229200000
03/23/2023,3959.21,4007.66,3919.05,3948.72,3948.72,1130800000
03/22/2023,4002.04,4039.49,3936.17,3936.97,3936.97,1435900000
03/21/2023,3975.89,4009.08,3971.19,4002.87,4002.87,1545200000
03/20/2023,3917.47,3956.62,3916.89,3951.57,3951.57,1467600000
03/17/2023,3958.69,3958.91,3901.27,3916.64,3916.64,1560300000
03/16/2023,3878.93,3964.46,3864.11,3960.28,3960.28,1485400000
03/15/2023,3876.74,3894.26,3838.24,3891.93,3891.93,1396300000
03/14/2023,3894.01,3937.29,3873.63,3919.29,3919.29,1379400000
03/13/2023,3835.12,3905.05,3808.86,3855.76,3855.76,1432100000
03/10/2023,3912.77,3934.05,3846.32,3861.59,3861.59,1534600000
03/09/2023,3998.66,4017.81,3908.7,3918.32,3918.32,1358200000
03/08/2023,3987.55,4000.41,3969.76,3992.01,3992.01,1335200000
03/07/2023,4048.26,4050.0,3980.31,3986.37,3986.37,1560800000
03/06/2023,4055.15,4078.49,4044.61,4048.42,4048.42,1744550000
03/03/2023,3998.02,4048.29,3995.17,4045.64,4045.64,1574800000
03/02/2023,3938.68,3990.84,3928.16,3981.35,3981.35,1435900000
03/01/2023,3963.34,3971.73,3939.05,3951.39,3951.39,1459100000
02/28/2023,3977.19,3997.5,3968.98,3970.15,3970.15,1595400000
02/27/2023,3992.36,4018.05,3973.55,3982.24,3982.24,1510300000
02/24/2023,3973.24,3978.25,3943.08,3970.04,3970.04,1578530000
02/23/2023,4018.6,4028.3,3969.19,4012.32,4012.32,1258500000
02/22/2023,4001.83,4017.37,3976.9,3991.05,3991.05,1451600000
02/21/2023,4052.35,4052.35,3995.19,3997.34,3997.34,1450800000
02/17/2023,4077.39,4081.51,4047.95,4079.09,4079.09,1430900000
02/16/2023,4114.75,4136.54,4089.49,4090.41,4090.41,1276800000
02/15/2023,4119.5,4148.11,4103.98,4147.6,4147.6,1238200000
02/14/2023,4126.7,4159.77,4095.01,4136.13,4136.13,1307000000
02/13/2023,4096.62,4138.9,4092.67,4137.29,4137.29,1260500000
02/10/2023,4068.92,4094.36,4060.79,4090.46,4090.46,1489300000
02/09/2023,4144.25,4156.23,4069.67,4081.5,4081.5,1404600000
02/08/2023,4153.47,4156.85,4111.67,4117.86,4117.86,1250800000
02/07/2023,4105.35,4176.54,4088.39,4164.0,4164.0,1075600000
02/06/2023,4119.57,4124.63,4093.38,4111.08,4111.08,1194100000
02/03/2023,4136.69,4182.36,4123.36,4136.48,4136.48,1398200000
02/02/2023,4158.68,4195.44,4141.88,4179.76,4179.76,1229200000
02/01/2023,4070.07,4148.95,4037.2,4119.21,4119.21,1483700000
01/31/2023,4020.85,4077.16,4020.44,4076.6,4076.6,1374400000
01/30/2023,4049.27,4063.85,4015.55,4017.77,4017.77,1287800000
01/27/2023,4053.72,4094.21,4048.7,4070.56,4070.56,1373300000
01/26/2023,4036.08,4061.57,4013.29,4060.43,4060.43,1208900000
01/25/2023,3982.71,4019.55,3949.06,4016.22,4016.22,1256600000
01/24/2023,4001.74,4023.92,3989.79,4016.95,4016.95,1332700000
01/23/2023,3978.14,4039.31,3971.64,4019.81,4019.81,1299200000
01/20/2023,3909.04,3972.96,3897.86,3972.61,3972.61,1368500000
01/19/2023,3911.84,3922.94,3885.54,3898.85,3898.85,1255000000
01/18/2023,4002.25,4014.16,3926.59,3928.86,3928.86,1427700000
01/17/2023,3999.28,4015.39,3984.57,3990.97,3990.97,1620000000
01/13/2023,3960.6,4003.95,3947.67,3999.09,3999.09,1816300000
01/12/2023,3977.57,3997.76,3937.56,3983.17,3983.17,1541900000
01/11/2023,3932.35,3970.07,3928.54,3969.61,3969.61,1700420000
01/10/2023,3888.57,3919.83,3877.29,3919.25,3919.25,1555100000
01/09/2023,3910.82,3950.57,3890.42,3892.09,3892.09,1473400000
01/06/2023,3823.37,3906.19,3809.56,3895.08,3895.08,1439100000
01/05/2023,3839.74,3839.74,3802.42,3808.1,3808.1,1883710000
01/04/2023,3840.36,3873.16,3815.77,3852.97,3852.97,1293000000
01/03/2023,3853.29,3878.46,3794.33,3824.14,3824.14,1333400000
12/30/2022,3829.06,3839.85,3800.34,3839.5,3839.5,1319700000
12/29/2022,3805.45,3858.19,3805.45,3849.28,3849.28,1232900000
12/28/2022,3829.56,3848.32,3780.78,3783.22,3783.22,1227000000
12/27/2022,3843.34,3846.65,3813.22,3829.25,3829.25,1495500000
12/23/2022,3815.11,3845.8,3797.01,3844.82,3844.82,1461600000
12/22/2022,3853.26,3853.26,3764.49,3822.39,3822.39,1589800000
12/21/2022,3839.49,3889.82,3839.49,3878.44,3878.44,1339500000
12/20/2022,3810.47,3838.24,3795.62,3821.62,3821.62,1241200000
12/19/2022,3853.79,3854.86,3800.04,3817.66,3817.66,1494000000
12/16/2022,3890.91,3890.91,3827.91,3852.36,3852.36,1235400000
12/15/2022,3958.37,3958.37,3879.45,3895.75,3895.75,1293700000
12/14/2022,4015.54,4053.76,3965.65,3995.32,3995.32,1275300000
12/13/2022,4069.38,4100.96,3993.03,4019.65,4019.65,1141600000
12/12/2022,3939.29,3990.71,3935.3,3990.56,3990.56,1131000000
12/09/2022,3954.17,3977.02,3933.04,3934.38,3934.38,1460200000
12/08/2022,3947.79,3974.19,3935.83,3963.51,3963.51,1587600000
12/07/2022,3933.28,3957.57,3922.68,3933.92,3933.92,1430600000
12/06/2022,3996.63,4001.51,3918.39,3941.26,3941.26,1118700000
12/05/2022,4052.02,4052.45,3984.49,3998.84,3998.84,1631200000
12/02/2022,4040.17,4080.48,4026.63,4071.7,4071.7,1667200000
12/01/2022,4087.14,4100.51,4050.87,4076.57,4076.57,1648100000
11/30/2022,3957.18,4080.11,3938.58,4080.11,4080.11,1335800000
11/29/2022,3964.19,3976.77,3937.65,3957.63,3957.63,1273000000
11/28/2022,4005.36,4012.27,3955.77,3963.94,3963.94,1525600000
11/25/2022,4023.34,4034.02,4020.76,4026.12,4026.12,1788510000
11/23/2022,4000.3,4033.78,3998.66,4027.26,4027.26,1397500000
11/22/2022,3965.51,4005.88,3956.88,4003.58,4003.58,1554300000
11/21/2022,3956.23,3962.0,3933.34,3949.94,3949.94,1446300000
11/18/2022,3966.39,3979.89,3935.98,3965.34,3965.34,1649600000
11/17/2022,3919.26,3954.33,3906.54,3946.56,3946.56,1531900000
11/16/2022,3976.82,3983.09,3954.34,3958.79,3958.79,1379600000
11/15/2022,4006.41,4028.84,3953.17,3991.73,3991.73,1326100000
11/14/2022,3977.97,4008.97,3956.4,3957.25,3957.25,1378800000
11/11/2022,3963.72,4001.48,3944.82,3992.93,3992.93,1418100000
11/10/2022,3859.89,3958.33,3859.89,3956.37,3956.37,1401800000
11/09/2022,3810.94,3818.2,3744.22,3748.57,3748.57,1508700000
11/08/2022,3817.02,3859.4,3786.28,3828.11,3828.11,1505500000
11/07/2022,3780.71,3813.95,3764.7,3806.8,3806.8,1375700000
11/04/2022,3766.98,3796.34,3708.84,3770.55,3770.55,1505300000
11/03/2022,3733.25,3750.59,3698.15,3719.89,3719.89,1457800000
11/02/2022,3852.9,3894.44,3758.68,3759.69,3759.69,1448500000
11/01/2022,3901.79,3911.79,3843.8,3856.1,3856.1,1201000000
10/31/2022,3881.85,3893.73,3863.18,3871.98,3871.98,1532000000
10/28/2022,3808.26,3905.42,3808.26,3901.06,3901.06,1559000000
10/27/2022,3834.69,3859.95,3803.79,3807.3,3807.3,1685800000
10/26/2022,3825.97,3886.15,3824.07,3830.6,3830.6,1688800000
10/25/2022,3799.44,3862.85,3799.44,3859.11,3859.11,1662500000
10/24/2022,3762.01,3810.74,3741.65,3797.34,3797.34,1450200000
10/21/2022,3657.1,3757.89,3647.42,3752.75,3752.75,1618700000
10/20/2022,3689.05,3736.0,3656.44,3665.78,3665.78,1693100000
10/19/2022,3703.11,3728.58,3666.51,3695.16,3695.16,1837200000
10/18/2022,3746.26,3762.79,3686.53,3719.98,3719.98,1307000000
10/17/2022,3638.65,3689.73,3638.65,3677.95,3677.95,1275400000
10/14/2022,3690.41,3712.0,3579.68,3583.07,3583.07,1520000000
10/13/2022,3520.37,3685.41,3491.58,3669.91,3669.91,1553100000
10/12/2022,3590.83,3608.34,3573.86,3577.03,3577.03,1271600000
10/11/2022,3595.86,3640.66,3568.45,3588.84,3588.84,1345900000
10/10/2022,3647.51,3652.17,3588.1,3612.39,3612.39,1479700000
10/07/2022,3706.74,3706.74,3620.73,3639.66,3639.66,1488900000
10/06/2022,3771.97,3797.93,3739.22,3744.52,3744.52,1530100000
10/05/2022,3753.25,3806.91,3722.66,3783.28,3783.28,1698000000
10/04/2022,3726.46,3791.92,3726.46,3790.93,3790.93,1398100000
10/03/2022,3609.78,3698.35,3604.93,3678.43,3678.43,1388300000
09/30/2022,3633.48,3671.44,3584.13,3585.62,3585.62,1459200000
09/29/2022,3687.01,3687.01,3610.4,3640.47,3640.47,1387400000
09/28/2022,3651.94,3736.74,3640.61,3719.04,3719.04,1267800000
09/27/2022,3686.44,3717.53,3623.29,3647.29,3647.29,1587200000
09/26/2022,3682.72,3715.67,3644.76,3655.04,3655.04,1460200000
09/23/2022,3727.14,3727.14,3647.47,3693.23,3693.23,1519300000
09/22/2022,3782.36,3790.9,3749.45,3757.99,3757.99,775900000
09/21/2022,3871.4,3907.07,3789.49,3789.93,3789.93,1429100000
09/20/2022,3875.23,3876.01,3827.54,3855.93,3855.93,1565700000
09/19/2022,3849.91,3900.45,3838.5,3899.89,3899.89,1618000000
09/16/2022,3880.95,3880.95,3837.08,3873.33,3873.33,1465700000
09/15/2022,3932.41,3959.14,3888.28,3901.35,3901.35,1212700000
09/14/2022,3940.73,3961.94,3912.18,3946.01,3946.01,1448900000
09/13/2022,4037.12,4037.12,3921.28,3932.69,3932.69,1518600000
09/12/2022,4083.67,4119.28,4083.67,4110.41,4110.41,1662000000
09/09/2022,4022.94,4076.81,4022.94,4067.36,4067.36,1661400000
09/08/2022,3959.94,4010.5,3944.81,4006.18,4006.18,1365200000
09/07/2022,3909.43,3987.89,3906.03,3979.87,3979.87,1254200000
09/06/2022,3930.89,3942.55,3886.75,3908.19,3908.19,1439700000
09/02/2022,3994.66,4018.43,3906.21,3924.26,3924.26,1362700000
09/01/2022,3936.73,3970.23,3903.65,3966.85,3966.85,1559000000
08/31/2022,4000.67,4015.37,3954.53,3955.0,3955.0,1397500000
08/30/2022,4041.25,4044.98,3965.21,3986.16,3986.16,1328600000
08/29/2022,4034.58,4062.99,4017.42,4030.61,4030.61,1508900000
08/26/2022,4198.74,4203.04,4057.66,4057.66,4057.66,1391900000
08/25/2022,4153.26,4200.54,4147.59,4199.12,4199.12,1608000000
08/24/2022,4126.55,4156.56,4119.97,4140.77,4140.77,1390600000
08/23/2022,4133.09,4159.77,4124.03,4128.73,4128.73,1318700000
08/22/2022,4195.08,4195.08,4129.86,4137.99,4137.99,1351700000
08/19/2022,4266.31,4266.31,4218.7,4228.48,4228.48,1491000000
08/18/2022,4273.13,4292.53,4261.98,4283.74,4283.74,1389300000
08/17/2022,4280.4,4302.18,4253.08,4274.04,4274.04,1086600000
08/16/2022,4290.46,4325.28,4277.77,4305.2,4305.2,1022200000
08/15/2022,4269.37,4301.79,4256.9,4297.14,4297.14,1132300000
08/12/2022,4225.02,4280.47,4219.78,4280.15,4280.15,1208800000
08/11/2022,4227.4,4257.91,4201.41,4207.27,4207.27,1186800000
08/10/2022,4181.02,4211.03,4177.26,4210.24,4210.24,636370000
08/09/2022,4133.11,4137.3,4112.09,4122.47,4122.47,1127600000
08/08/2022,4155.93,4186.62,4128.97,4140.06,4140.06,1300600000
08/05/2022,4115.87,4151.58,4107.31,4145.19,4145.19,1210800000
08/04/2022,4154.85,4161.29,4135.42,4151.94,4151.94,1407100000
08/03/2022,4107.96,4167.66,4107.96,4155.17,4155.17,1308900000
08/02/2022,4104.21,4140.47,4079.81,4091.19,4091.19,971700000
08/01/2022,4112.38,4144.95,4096.02,4118.63,4118.63,1178700000
07/29/2022,4087.33,4140.15,4079.22,4130.29,4130.29,1051400000
07/28/2022,4026.13,4078.95,3992.97,4072.43,4072.43,1165200000
07/27/2022,3951.43,4039.56,3951.43,4023.61,4023.61,945100000
07/26/2022,3953.22,3953.22,3910.74,3921.05,3921.05,1470500000
07/25/2022,3965.72,3975.3,3943.46,3966.84,3966.84,1675600000
07/22/2022,3998.43,4012.44,3938.86,3961.63,3961.63,1453900000
07/21/2022,3955.47,3999.29,3927.64,3998.95,3998.95,1465200000
07/20/2022,3935.32,3974.13,3922.03,3959.9,3959.9,1299300000
07/19/2022,3860.73,3939.81,3860.73,3936.69,3936.69,1414800000
07/18/2022,3883.79,3902.44,3818.63,3830.85,3830.85,1582100000
07/15/2022,3818.0,3863.62,3817.18,3863.16,3863.16,1335900000
07/14/2022,3763.99,3796.41,3721.56,3790.38,3790.38,1236700000
07/13/2022,3779.67,3829.44,3759.07,3801.78,3801.78,1151300000
07/12/2022,3851.95,3873.41,3802.36,3818.8,3818.8,1403200000
07/11/2022,3880.94,3880.94,3847.22,3854.43,3854.43,1338210000
07/08/2022,3888.26,3918.5,3869.34,3899.38,3899.38,1498800000
07/07/2022,3858.85,3910.63,3858.85,3902.62,3902.62,1518600000
07/06/2022,3831.98,3870.91,3809.37,3845.08,3845.08,1278800000
07/05/2022,3792.61,3832.19,3742.06,3831.39,3831.39,1301700000
07/01/2022,3781.0,3829.82,3752.1,3825.33,3825.33,1556000000
06/30/2022,3785.99,3818.99,3738.67,3785.38,3785.38,1530000000
06/29/2022,3825.09,3836.5,3799.02,3818.83,3818.83,1472500000
06/28/2022,3913.0,3945.86,3820.14,3821.55,3821.55,1366500000
06/27/2022,3920.76,3927.72,3889.66,3900.11,3900.11,1590500000
06/24/2022,3821.75,3913.65,3821.75,3911.74,3911.74,1566300000
06/23/2022,3774.71,3802.58,3743.52,3795.73,3795.73,1269300000
06/22/2022,3733.89,3801.79,3717.69,3759.89,3759.89,1570500000
06/21/2022,3715.31,3779.65,3715.31,3764.79,3764.79,1025800000
06/17/2022,3665.9,3707.71,3636.87,3674.84,3674.84,1279500000
06/16/2022,3728.18,3728.18,3639.77,3666.77,3666.77,1262500000
06/15/2022,3764.05,3837.56,3722.3,3789.99,3789.99,1578700000
06/14/2022,3763.52,3778.18,3705.68,3735.48,3735.48,1108100000
06/13/2022,3838.15,3838.15,3734.3,3749.63,3749.63,1040500000
06/10/2022,3974.39,3974.39,3900.16,3900.86,3900.86,1271900000
06/09/2022,4101.65,4119.1,4017.17,4017.82,4017.82,1521100000
06/08/2022,4147.12,4160.14,4107.2,4115.77,4115.77,1417700000
06/07/2022,4096.47,4164.86,4080.19,4160.68,4160.68,1352000000
06/06/2022,4134.72,4168.78,4109.18,4121.43,4121.43,1172600000
06/03/2022,4137.57,4142.67,4098.67,4108.54,4108.54,1498000000
06/02/2022,4095.41,4177.51,4074.37,4176.82,4176.82,1647200000
06/01/2022,4149.78,4166.54,4073.85,4101.23,4101.23,1604300000
05/31/2022,4151.09,4168.34,4104.88,4132.15,4132.15,1420300000
05/27/2022,4077.43,4158.49,4077.43,4158.24,4158.24,1371800000
05/26/2022,3984.6,4075.14,3984.6,4057.84,4057.84,1629200000
05/25/2022,3929.59,3999.33,3925.03,3978.73,3978.73,1562600000
05/24/2022,3942.94,3955.68,3875.13,3941.48,3941.48,1629700000
05/23/2022,3927.02,3981.88,3909.04,3973.75,3973.75,1498900000
05/20/2022,3927.76,3943.42,3810.32,3901.36,3901.36,1378200000
05/19/2022,3899.0,3945.96,3876.58,3900.79,3900.79,1417600000
05/18/2022,4051.98,4051.98,3911.91,3923.68,3923.68,1401800000
05/17/2022,4052.0,4090.72,4033.93,4088.85,4088.85,1453900000
05/16/2022,4013.02,4046.46,3983.99,4008.01,4008.01,1440500000
05/13/2022,3963.9,4038.88,3963.9,4023.89,4023.89,1243600000
05/12/2022,3903.95,3964.8,3858.87,3930.08,3930.08,1162500000
05/11/2022,3990.08,4049.09,3928.82,3935.18,3935.18,1349300000
05/10/2022,4035.18,4068.82,3958.17,4001.05,4001.05,1383000000
05/09/2022,4081.27,4081.27,3975.48,3991.24,3991.24,1356100000
05/06/2022,4128.17,4157.69,4067.91,4123.34,4123.34,1374300000
05/05/2022,4270.43,4270.43,4106.01,4146.87,4146.87,1354300000
05/04/2022,4181.18,4307.66,4148.91,4300.17,4300.17,1326200000
05/03/2022,4159.78,4200.1,4147.08,4175.48,4175.48,1326700000
05/02/2022,4130.61,4169.81,4062.51,4155.38,4155.38,1273800000
04/29/2022,4253.75,4269.68,4124.28,4131.93,4131.93,1302800000
04/28/2022,4222.58,4308.45,4188.63,4287.5,4287.5,1333700000
04/27/2022,4186.52,4240.71,4162.9,4183.96,4183.96,1097700000
04/26/2022,4278.14,4278.14,4175.04,4175.2,4175.2,487220000
04/25/2022,4255.34,4299.02,4200.82,4296.12,4296.12,1375000000
04/22/2022,4385.83,4385.83,4267.62,4271.78,4271.78,1383200000
04/21/2022,4489.17,4512.94,4384.47,4393.66,4393.66,1441700000
04/20/2022,4472.26,4488.29,4448.76,4459.45,4459.45,1463100000
04/19/2022,4390.63,4471.03,4390.63,4462.21,4462.21,1265900000
04/18/2022,4385.63,4410.31,4370.3,4391.69,4391.69,1218900000
04/14/2022,4449.12,4460.46,4390.77,4392.59,4392.59,1465500000
04/13/2022,4394.3,4453.92,4392.7,4446.59,4446.59,1444000000
04/12/2022,4437.59,4471.0,4381.34,4397.45,4397.45,1441100000
04/11/2022,4462.64,4464.35,4408.38,4412.53,4412.53,1223100000
04/08/2022,4494.15,4520.41,4474.6,4488.28,4488.28,1520800000
04/07/2022,4474.65,4521.16,4450.3,4500.21,4500.21,1547900000
04/06/2022,4494.17,4503.94,4450.04,4481.15,4481.15,1441700000
04/05/2022,4572.45,4593.45,4514.17,4525.12,4525.12,1579900000
04/04/2022,4547.97,4583.5,4539.21,4582.64,4582.64,1657300000
04/01/2022,4540.32,4548.7,4507.57,4545.86,4545.86,1251700000
03/31/2022,4599.02,4603.07,4530.41,4530.41,4530.41,1145300000
03/30/2022,4624.2,4627.77,4581.32,4602.45,4602.45,518060000
03/29/2022,4602.86,4637.3,4589.66,4631.6,4631.6,356070000
03/28/2022,4541.09,4575.65,4517.69,4575.52,4575.52,1058800000
03/25/2022,4522.91,4546.03,4501.07,4543.06,4543.06,1012600000
03/24/2022,4469.98,4520.58,4465.17,4520.16,4520.16,1027500000
03/23/2022,4493.1,4501.07,4455.81,4456.24,4456.24,1153200000
03/22/2022,4469.1,4522.0,4469.1,4511.61,4511.61,1578200000
03/21/2022,4462.4,4481.75,4424.3,4461.18,4461.18,1494500000
03/18/2022,4407.34,4465.4,4390.57,4463.12,4463.12,1704900000
